time,time_diff,temp,tod,season,pressure,humidity,dew_pt,clouds,wind_speed,wind_deg,4020824211773201175,4025185137773201155,4067173146773201181,4091235214773201212,4015213417077320185,4010224513677320196,403037224773201139,406908213773201128,40024920777320136,40217218126773201172,405322121277320127,402272285877320170,401400620977320137,409061132773201254,4016624233773201214,40245178127773201199
1647673200,64800,0.7457994278890216,0.30434782608695654,0.989010989010989,0.979631425800194,0.95,0.9907497905612956,0.62,0.2090032154340836,0.49166666666666664,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647676800,68400,0.7452995250923432,0.34782608695652173,0.989010989010989,0.979631425800194,0.95,0.9906450712091595,0.61,0.2015005359056806,0.48333333333333334,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647680400,72000,0.7595467547976783,0.391304347826087,0.989010989010989,0.9786614936954413,0.94,0.992425300195476,0.71,0.20793140407288316,0.4861111111111111,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647684000,75600,0.7650456855611409,0.43478260869565216,0.989010989010989,0.9786614936954413,0.95,0.9935772130689751,0.78,0.18435155412647375,0.46111111111111114,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647687600,79200,0.7515483100508235,0.4782608695652174,0.989010989010989,0.9786614936954413,0.96,0.992425300195476,0.76,0.20793140407288316,0.5027777777777778,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647691200,82800,0.7715444219179604,0.5217391304347826,0.989010989010989,0.9786614936954413,0.95,0.9947989388438984,0.75,0.20042872454448019,0.48055555555555557,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647694800,86400,0.8110367428555559,0.5652173913043478,0.989010989010989,0.9786614936954413,0.9,0.9971725774923206,0.67,0.33011789924973206,0.5027777777777778,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647698400,90000,0.8642763907018081,0.6086956521739131,0.989010989010989,0.9776915615906887,0.8,0.9982895839151075,0.76,0.5766345123258306,0.5333333333333333,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647702000,93600,0.8852723081623018,0.6521739130434783,0.989010989010989,0.9776915615906887,0.75,0.9974518290980172,0.78,0.692390139335477,0.5694444444444444,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647705600,97200,0.9395117616019109,0.6956521739130435,0.989010989010989,0.976721629485936,0.62,0.9949036581960345,0.84,0.7877813504823151,0.575,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647709200,100800,0.9552586996972812,0.7391304347826086,0.989010989010989,0.9757516973811833,0.59,0.9941706227310807,0.87,0.8660235798499464,0.6055555555555555,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647712800,104400,0.9805037909295415,0.782608695652174,0.989010989010989,0.9747817652764307,0.49,0.98781764870148,0.81,0.8767416934619506,0.6444444444444445,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647716400,108000,0.9555086510956203,0.8260869565217391,0.989010989010989,0.9757516973811833,0.45,0.9797891650376989,0.22,0.9603429796355842,0.6833333333333333,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647720000,111600,0.9242647263032189,0.8695652173913043,0.989010989010989,0.9757516973811833,0.45,0.9759494554593687,0.11,0.9239013933547695,0.6805555555555556,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647723600,115200,0.9030188574443859,0.9130434782608695,0.989010989010989,0.9757516973811833,0.47,0.9762287070650656,0.07,0.7995712754555199,0.6666666666666666,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647727200,118800,0.820534895992446,0.9565217391304348,0.989010989010989,0.9776915615906887,0.59,0.9762287070650656,0.06,0.8263665594855305,0.7777777777777778,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647730800,122400,0.7552975810259117,1.0,0.989010989010989,0.979631425800194,0.58,0.9672926556827701,0.05,0.7942122186495177,0.7361111111111112,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647734400,126000,0.7118060377148888,0.0,1.0,0.9806013579049466,0.6,0.9628595364423344,0.04,0.767416934619507,0.7388888888888889,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647738000,129600,0.6855611408892716,0.043478260869565216,1.0,0.9815712900096993,0.65,0.963802010611561,0.03,0.7556270096463023,0.7361111111111112,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647741600,133200,0.6680645430055268,0.08695652173913043,1.0,0.9815712900096993,0.67,0.9626500977380619,0.3,0.7963558413719185,0.7277777777777777,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647745200,136800,0.6453189657566585,0.13043478260869565,1.0,0.9825412221144519,0.69,0.9612189332588662,0.37,0.7073954983922829,0.725,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647748800,140400,0.6358208126197684,0.17391304347826086,1.0,0.9825412221144519,0.71,0.9611142139067298,0.45,0.6527331189710611,0.7305555555555555,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647752400,144000,0.6233232427028078,0.21739130434782608,1.0,0.9825412221144519,0.72,0.960381178441776,0.47,0.6623794212218649,0.75,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647756000,147600,0.6173244091426667,0.2608695652173913,1.0,0.9825412221144519,0.71,0.9587754817090198,0.56,0.714898177920686,0.7722222222222223,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647759600,151200,0.6143249923625962,0.30434782608695654,1.0,0.9835111542192047,0.69,0.9566810946662943,1.0,0.7588424437299035,0.775,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647763200,154800,0.6188241175327021,0.34782608695652173,1.0,0.9835111542192047,0.67,0.9559480592013404,1.0,0.6516613076098606,0.7611111111111111,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647766800,158400,0.6100758185908296,0.391304347826087,1.0,0.9835111542192047,0.69,0.956227310807037,1.0,0.6216505894962486,0.7805555555555556,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647770400,162000,0.602327325242314,0.43478260869565216,1.0,0.9844810863239574,0.74,0.958845294610444,1.0,0.62486602357985,0.7861111111111111,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647774000,165600,0.5955786374871553,0.4782608695652174,1.0,0.9844810863239574,0.77,0.9597877687796703,1.0,0.677384780278671,0.8,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647777600,169200,0.589329852528675,0.5217391304347826,1.0,0.98545101842871,0.79,0.9600670203853672,1.0,0.6795284030010718,0.8083333333333333,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647612000,0,0.6883106062710028,0.6086956521739131,0.978021978021978,0.9873908826382153,1.0,0.9875383970957833,0.0,0.20471596998928188,0.5861111111111111,54.61,53.6,53.04,50.11,53.26,56.3,57.54,56.3,54.05,53.6,52.81,50.67,55.74,55.96,54.72,50.67
1647615600,3600,0.7275529758102591,0.6521739130434783,0.978021978021978,0.9873908826382153,0.92,0.9886554035185703,0.04,0.2979635584137192,0.525,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647619200,7200,0.7782931096731192,0.6956521739130435,0.978021978021978,0.9864209505334627,0.82,0.9895978776877966,0.16,0.3740621650589496,0.49166666666666664,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647622800,10800,0.8352820284944594,0.7391304347826086,0.978021978021978,0.98545101842871,0.72,0.990505445406311,0.31,0.405144694533762,0.4722222222222222,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647626400,14400,0.8960202182908878,0.782608695652174,0.978021978021978,0.9844810863239574,0.63,0.9916224518290979,0.47,0.4833869239013933,0.49166666666666664,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647630000,18000,0.9320132196517343,0.8260869565217391,0.978021978021978,0.9835111542192047,0.6,0.9919715163362189,1.0,0.5809217577706324,0.5333333333333333,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647633600,21600,0.9017691004526898,0.8695652173913043,0.978021978021978,0.9835111542192047,0.67,0.9939960904775201,1.0,0.5584137191854234,0.5416666666666666,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647637200,25200,0.8852723081623018,0.9130434782608695,0.978021978021978,0.9825412221144519,0.71,0.9947989388438984,1.0,0.49196141479099675,0.5111111111111111,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647640800,28800,0.874774349432055,0.9565217391304348,0.978021978021978,0.9815712900096993,0.73,0.9949385646467466,1.0,0.46730975348338694,0.4527777777777778,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647644400,32400,0.8412808620546006,1.0,0.978021978021978,0.9815712900096993,0.79,0.9943451549846412,1.0,0.4180064308681672,0.46111111111111114,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647648000,36000,0.7992890271336129,0.0,0.989010989010989,0.9815712900096993,0.85,0.9926696453504606,1.0,0.3397642015005359,0.5,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647651600,39600,0.7835420890382426,0.043478260869565216,0.989010989010989,0.9825412221144519,0.89,0.9925300195476122,1.0,0.33226152197213293,0.5611111111111111,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647655200,43200,0.7885411170050268,0.08695652173913043,0.989010989010989,0.9815712900096993,0.87,0.9922158614912036,1.0,0.42336548767416937,0.5472222222222223,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647658800,46800,0.7740439359013526,0.13043478260869565,0.989010989010989,0.9815712900096993,0.88,0.9909941357162803,1.0,0.36977491961414793,0.5305555555555556,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647662400,50400,0.7930402421751327,0.17391304347826086,0.989010989010989,0.9806013579049466,0.85,0.9918667969840825,1.0,0.36012861736334406,0.5222222222222223,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647666000,54000,0.7845418946315994,0.21739130434782608,0.989010989010989,0.9806013579049466,0.88,0.9921460485897794,1.0,0.3204715969989282,0.5083333333333333,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647669600,57600,0.7785430610714584,0.2608695652173913,0.989010989010989,0.9806013579049466,0.89,0.992006422786931,0.98,0.3054662379421222,0.4861111111111111,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647673200,61200,0.7457994278890216,0.30434782608695654,0.989010989010989,0.979631425800194,0.95,0.9907497905612956,0.62,0.2090032154340836,0.49166666666666664,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647676800,64800,0.7452995250923432,0.34782608695652173,0.989010989010989,0.979631425800194,0.95,0.9906450712091595,0.61,0.2015005359056806,0.48333333333333334,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647680400,68400,0.7595467547976783,0.391304347826087,0.989010989010989,0.9786614936954413,0.94,0.992425300195476,0.71,0.20793140407288316,0.4861111111111111,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647684000,72000,0.7650456855611409,0.43478260869565216,0.989010989010989,0.9786614936954413,0.95,0.9935772130689751,0.78,0.18435155412647375,0.46111111111111114,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647687600,75600,0.7515483100508235,0.4782608695652174,0.989010989010989,0.9786614936954413,0.96,0.992425300195476,0.76,0.20793140407288316,0.5027777777777778,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647691200,79200,0.7715444219179604,0.5217391304347826,0.989010989010989,0.9786614936954413,0.95,0.9947989388438984,0.75,0.20042872454448019,0.48055555555555557,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647694800,82800,0.8110367428555559,0.5652173913043478,0.989010989010989,0.9786614936954413,0.9,0.9971725774923206,0.67,0.33011789924973206,0.5027777777777778,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647698400,86400,0.8642763907018081,0.6086956521739131,0.989010989010989,0.9776915615906887,0.8,0.9982895839151075,0.76,0.5766345123258306,0.5333333333333333,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647702000,90000,0.8852723081623018,0.6521739130434783,0.989010989010989,0.9776915615906887,0.75,0.9974518290980172,0.78,0.692390139335477,0.5694444444444444,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647705600,93600,0.9395117616019109,0.6956521739130435,0.989010989010989,0.976721629485936,0.62,0.9949036581960345,0.84,0.7877813504823151,0.575,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647709200,97200,0.9552586996972812,0.7391304347826086,0.989010989010989,0.9757516973811833,0.59,0.9941706227310807,0.87,0.8660235798499464,0.6055555555555555,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647712800,100800,0.9805037909295415,0.782608695652174,0.989010989010989,0.9747817652764307,0.49,0.98781764870148,0.81,0.8767416934619506,0.6444444444444445,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647716400,104400,0.9555086510956203,0.8260869565217391,0.989010989010989,0.9757516973811833,0.45,0.9797891650376989,0.22,0.9603429796355842,0.6833333333333333,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647720000,108000,0.9242647263032189,0.8695652173913043,0.989010989010989,0.9757516973811833,0.45,0.9759494554593687,0.11,0.9239013933547695,0.6805555555555556,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647723600,111600,0.9030188574443859,0.9130434782608695,0.989010989010989,0.9757516973811833,0.47,0.9762287070650656,0.07,0.7995712754555199,0.6666666666666666,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647727200,115200,0.820534895992446,0.9565217391304348,0.989010989010989,0.9776915615906887,0.59,0.9762287070650656,0.06,0.8263665594855305,0.7777777777777778,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647730800,118800,0.7552975810259117,1.0,0.989010989010989,0.979631425800194,0.58,0.9672926556827701,0.05,0.7942122186495177,0.7361111111111112,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647734400,122400,0.7118060377148888,0.0,1.0,0.9806013579049466,0.6,0.9628595364423344,0.04,0.767416934619507,0.7388888888888889,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647738000,126000,0.6855611408892716,0.043478260869565216,1.0,0.9815712900096993,0.65,0.963802010611561,0.03,0.7556270096463023,0.7361111111111112,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647741600,129600,0.6680645430055268,0.08695652173913043,1.0,0.9815712900096993,0.67,0.9626500977380619,0.3,0.7963558413719185,0.7277777777777777,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647745200,133200,0.6453189657566585,0.13043478260869565,1.0,0.9825412221144519,0.69,0.9612189332588662,0.37,0.7073954983922829,0.725,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647748800,136800,0.6358208126197684,0.17391304347826086,1.0,0.9825412221144519,0.71,0.9611142139067298,0.45,0.6527331189710611,0.7305555555555555,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647752400,140400,0.6233232427028078,0.21739130434782608,1.0,0.9825412221144519,0.72,0.960381178441776,0.47,0.6623794212218649,0.75,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647756000,144000,0.6173244091426667,0.2608695652173913,1.0,0.9825412221144519,0.71,0.9587754817090198,0.56,0.714898177920686,0.7722222222222223,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647759600,147600,0.6143249923625962,0.30434782608695654,1.0,0.9835111542192047,0.69,0.9566810946662943,1.0,0.7588424437299035,0.775,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647763200,151200,0.6188241175327021,0.34782608695652173,1.0,0.9835111542192047,0.67,0.9559480592013404,1.0,0.6516613076098606,0.7611111111111111,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647766800,154800,0.6100758185908296,0.391304347826087,1.0,0.9835111542192047,0.69,0.956227310807037,1.0,0.6216505894962486,0.7805555555555556,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647770400,158400,0.602327325242314,0.43478260869565216,1.0,0.9844810863239574,0.74,0.958845294610444,1.0,0.62486602357985,0.7861111111111111,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647774000,162000,0.5955786374871553,0.4782608695652174,1.0,0.9844810863239574,0.77,0.9597877687796703,1.0,0.677384780278671,0.8,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647777600,165600,0.589329852528675,0.5217391304347826,1.0,0.98545101842871,0.79,0.9600670203853672,1.0,0.6795284030010718,0.8083333333333333,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647781200,169200,0.5920793179104064,0.5652173913043478,1.0,0.9864209505334627,0.79,0.960730242948897,1.0,0.6709539121114684,0.8138888888888889,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647615600,0,0.8787735718054823,0.6521739130434783,0.978021978021978,0.9864209505334627,0.73,0.9971027645908963,0.19,0.2979635584137192,0.525,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647619200,3600,0.8855222595606411,0.6956521739130435,0.978021978021978,0.9864209505334627,0.69,0.9950083775481708,0.23,0.3740621650589496,0.49166666666666664,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647622800,7200,0.9005193434609937,0.7391304347826086,0.978021978021978,0.98545101842871,0.65,0.9938564646746719,0.32,0.405144694533762,0.4722222222222222,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647626400,10800,0.9202655039297916,0.782608695652174,0.978021978021978,0.9844810863239574,0.61,0.9930885227590058,0.43,0.4833869239013933,0.49166666666666664,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647630000,14400,0.9212653095231482,0.8260869565217391,0.978021978021978,0.9844810863239574,0.62,0.9941008098296565,0.84,0.5809217577706324,0.5333333333333333,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
