time, 409061132773201254, 4010224513677320196, 4025185137773201155, 4067173146773201181, 4020824211773201175, 4015213417077320185, 40217218126773201172, 405322121277320127, 40245178127773201199
1637169480.2228942, 92.86, 185.0, 185.0, 185.0, 72.84, 77.45, 83.3, 76.89, 74.97
1637169540.1485033, 89.49, 185.0, 185.0, 185.0, 72.27, 75.76, 79.7, 74.64, 73.51
1637169600.075434, 86.0, 185.0, 185.0, 185.0, 71.49, 73.74, 76.1, 71.6, 72.05
1637169660.0065198, 82.96, 185.0, 185.0, 185.0, 70.93, 72.39, 74.3, 69.46, 71.26
1637169719.9460657, 80.04, 185.0, 185.0, 185.0, 70.81, 71.38, 72.5, 67.77, 70.81
1637169779.8822012, 77.9, 185.0, 185.0, 185.0, 70.59, 70.93, 71.6, 66.76, 70.47
1637169839.8087385, 76.44, 185.0, 185.0, 185.0, 70.47, 70.81, 71.6, 66.2, 70.36
1637169899.7318563, 75.43, 185.0, 185.0, 185.0, 70.25, 70.59, 70.7, 65.75, 70.25
1637169959.6532447, 74.3, 185.0, 185.0, 185.0, 70.02, 70.36, 70.7, 65.07, 70.02
1637170019.5823894, 73.51, 185.0, 185.0, 185.0, 69.91, 69.91, 70.7, 64.63, 69.91
1637170079.5095043, 72.72, 185.0, 185.0, 185.0, 69.69, 69.57, 69.8, 63.95, 69.69
1637170139.439827, 72.05, 185.0, 185.0, 185.0, 69.69, 69.35, 69.8, 63.5, 69.69
1637170199.3851051, 71.6, 185.0, 185.0, 185.0, 69.57, 69.01, 69.8, 63.16, 69.69
1637170259.3262815, 71.15, 185.0, 185.0, 185.0, 69.46, 68.79, 68.9, 62.94, 69.57
1637170319.2692926, 70.7, 185.0, 185.0, 185.0, 69.46, 68.56, 68.9, 62.82, 69.46
1637170379.2180133, 70.25, 185.0, 185.0, 185.0, 69.46, 68.45, 68.9, 62.71, 69.57
1637170439.8763773, 69.91, 185.0, 185.0, 185.0, 69.46, 68.45, 68.9, 62.71, 69.57
1637170499.1228588, 69.69, 185.0, 185.0, 185.0, 69.46, 68.45, 68.9, 62.82, 69.46
1637170559.0936656, 69.46, -196.6, 185.0, 185.0, 69.46, 68.22, 68.9, 62.71, 69.35
1637170619.0625322, 69.46, 185.0, 185.0, 185.0, 69.24, 68.0, 68.9, 62.6, 69.24
1637170679.026386, 69.35, 185.0, 185.0, 185.0, 69.24, 67.77, 68.9, 62.49, 69.24
1637170738.9966638, 69.13, 185.0, 185.0, 185.0, 69.13, 67.66, 68.9, 62.26, 69.01
1637170798.976004, 68.9, 185.0, 185.0, 185.0, 69.01, 67.44, 68.0, 62.26, 69.01
1637170858.9466634, 68.68, 185.0, 185.0, 185.0, 69.01, 67.21, 68.0, 62.04, 69.01
1637170918.927083, 68.45, 185.0, 185.0, 185.0, 69.01, 67.1, 68.0, 61.81, 68.9
1637170978.9025035, 68.34, 185.0, 185.0, 185.0, 68.9, 66.88, 68.0, 61.7, 68.9
1637171038.8783007, 68.11, 185.0, 185.0, 185.0, 68.79, 66.76, 68.0, 61.7, 68.79
1637171098.8554797, 67.89, 185.0, 185.0, 185.0, 68.56, 66.65, 68.0, 61.59, 68.68
1637171158.839609, 67.77, 185.0, 185.0, 185.0, 68.56, 66.54, 68.0, 61.47, 68.45
1637171218.8186908, 67.55, 185.0, -196.6, 185.0, 68.45, 66.43, 67.1, 61.36, 68.34
1637171278.803567, 67.44, 185.0, 185.0, 185.0, 68.45, 66.54, 67.1, 61.36, 68.45
1637171338.7983196, 67.21, 185.0, 185.0, 185.0, 68.34, 66.43, 67.1, 61.25, 68.22
1637171398.7894633, 67.1, 185.0, 185.0, 185.0, 68.22, 66.31, 67.1, 61.25, 68.22
1637171458.7787778, 66.99, 185.0, 185.0, 185.0, 68.11, 66.09, 67.1, 61.03, 68.0
1637171518.7639616, 66.88, 185.0, 185.0, 185.0, 68.11, 65.97, 67.1, 60.91, 68.0
1637171578.7488382, 66.76, 185.0, 185.0, 185.0, 68.0, 65.75, 67.1, 60.91, 67.89
1637171638.7534223, 66.76, 185.0, 185.0, 185.0, 68.0, 65.64, 67.1, 60.91, 67.89
1637171698.7537541, 66.76, 185.0, 185.0, 185.0, 68.0, 65.64, 67.1, 60.91, 67.77
1637171758.7461944, 66.76, 185.0, 185.0, 185.0, 68.11, 65.86, 67.1, 61.03, 68.11
1637171818.7342265, 66.76, 185.0, 185.0, 185.0, 68.0, 65.86, 67.1, 61.14, 68.11
1637171878.7202404, 66.76, 185.0, 185.0, 185.0, 68.0, 65.86, 67.1, 61.14, 68.11
1637171938.7087212, 101.3, 185.0, 185.0, -196.6, 68.0, 65.75, 66.2, 61.03, 68.0
1637171998.6953762, 66.65, 185.0, 185.0, 185.0, 67.89, 65.64, 66.2, 60.91, 67.89
1637172058.684255, 66.54, 185.0, 185.0, 185.0, 67.89, 65.52, 66.2, 60.91, 67.89
1637172118.6748235, 66.43, 185.0, 185.0, 185.0, 67.89, 65.52, 66.2, 60.91, 67.77
1637172178.6661112, 66.43, 185.0, 185.0, 185.0, 67.89, 65.52, 66.2, 60.8, 67.77
1637172238.6643739, 66.31, 185.0, 185.0, 185.0, 68.11, 65.75, 66.2, 60.91, 68.0
