time, 2843ad924d2001b5, 289329dd4d2001df, 288b18924d200116
1631151570.4741688, 76.21, 76.55, 75.2
1631151571.32059, 76.21, 76.55, 75.2
1631151572.1669538, 76.21, 76.44, 75.2
1631151573.0134664, 76.21, 76.55, 75.2
1631151573.8599296, 76.21, 76.55, 75.2
1631151574.70635, 76.21, 76.55, 75.2
1631151575.5527267, 76.21, 76.44, 75.2
1631151576.399093, 76.1, 76.44, 75.2
1631151577.2452226, 76.21, 76.55, 75.2
1631151578.0916677, 76.21, 76.44, 75.2
1631151578.9379387, 76.21, 76.44, 75.2
1631151579.7843668, 76.21, 76.44, 75.2
1631151580.630645, 76.21, 76.55, 75.2
1631151581.4770346, 76.21, 76.55, 75.2
1631151582.3233879, 76.21, 76.44, 75.31
1631151583.169474, 76.21, 76.55, 75.2
1631151584.015831, 76.32, 76.55, 75.2
1631151584.8622382, 76.21, 76.55, 75.2
1631151585.7088177, 76.21, 76.44, 75.2
1631151586.555234, 76.32, 76.55, 75.2
1631151587.4015968, 76.32, 76.55, 75.2
1631151588.247909, 76.32, 76.55, 75.2
1631151589.0942695, 76.32, 76.55, 75.2
1631151589.940687, 76.32, 76.55, 75.2
1631151590.787518, 76.21, 76.55, 75.2
1631151591.6333497, 76.32, 76.55, 75.2
1631151592.4797246, 76.32, 76.55, 75.2
1631151593.3260427, 76.32, 76.55, 75.31
1631151594.1724236, 76.32, 76.55, 75.31
1631151595.0187247, 76.32, 76.55, 75.2
1631151595.8647358, 76.21, 76.55, 75.31
1631151596.711132, 76.32, 76.55, 75.31
1631151597.5575101, 76.21, 76.44, 75.2
1631151598.404057, 76.32, 76.55, 75.31
1631151599.250449, 76.21, 76.55, 75.31
1631151600.0968387, 76.21, 76.55, 75.2
1631151600.9431562, 76.1, 76.55, 75.31
1631151601.7895317, 76.21, 76.44, 75.31
1631151602.6358814, 76.32, 76.55, 75.2
1631151603.4822607, 76.21, 76.55, 75.31
1631151604.3285563, 76.21, 76.55, 75.31
1631151605.1747377, 76.21, 76.55, 75.31
1631151606.0213077, 76.21, 76.55, 75.31
1631151606.8677263, 76.21, 76.55, 75.2
1631151607.7140057, 76.32, 76.55, 75.31
1631151608.5602846, 76.21, 76.55, 75.2
1631151609.406534, 76.21, 76.55, 75.31
1631151610.2528384, 76.21, 76.55, 75.31
1631151611.0993676, 76.21, 76.55, 75.31
1631151611.9459743, 76.21, 76.55, 75.31
1631151612.7923977, 76.1, 76.55, 75.31
1631151613.638745, 76.1, 76.55, 75.31
1631151614.4850328, 76.21, 76.55, 75.2
1631151615.3315134, 76.21, 76.55, 75.31
1631151616.1778152, 76.1, 76.55, 75.31
1631151617.0241401, 76.21, 76.55, 75.31
1631151617.8705375, 76.21, 76.55, 75.31
1631151618.7168717, 76.21, 76.55, 75.2
1631151619.563256, 76.1, 76.55, 75.31
1631151620.4096308, 76.1, 76.55, 75.31
1631151621.2559617, 76.21, 76.55, 75.2
1631151622.1022103, 76.1, 76.55, 75.2
1631151622.9486523, 76.21, 76.55, 75.31
1631151623.7952795, 76.21, 76.55, 75.31
1631151624.6416216, 76.21, 76.55, 75.31
1631151625.487978, 76.21, 76.55, 75.31
1631151626.3344045, 76.1, 76.55, 75.31
1631151627.1806633, 76.21, 76.55, 75.2
1631151628.0270352, 76.21, 76.44, 75.31
1631151628.8734043, 76.21, 76.55, 75.2
1631151629.7198572, 76.21, 76.44, 75.31
1631151630.566101, 76.21, 76.55, 75.31
1631151631.4125023, 76.21, 76.55, 75.31
1631151632.2589645, 76.21, 76.55, 75.31
1631151633.1052482, 76.21, 76.55, 75.31
1631151633.951392, 76.1, 76.44, 75.31
1631151634.79782, 76.21, 76.55, 75.31
1631151635.6441417, 76.1, 76.44, 75.31
1631151636.4906378, 76.21, 76.44, 75.31
1631151637.337207, 76.1, 76.44, 75.31
1631151638.183478, 76.1, 76.44, 75.31
1631151639.029771, 76.1, 76.44, 75.2
1631151639.8761837, 76.1, 76.44, 75.31
1631151640.7225869, 76.21, 76.44, 75.2
1631151641.5688744, 76.21, 76.44, 75.31
1631151642.415249, 76.21, 76.44, 75.31
1631151643.2617564, 76.1, 76.44, 75.2
1631151644.1081123, 76.1, 76.44, 75.2
1631151644.954308, 76.21, 76.44, 75.31
1631151645.8008084, 76.21, 76.44, 75.2
1631151646.6469085, 76.21, 76.44, 75.31
1631151647.4932547, 76.1, 76.44, 75.31
1631151648.3394995, 76.1, 76.44, 75.31
1631151649.1861672, 75.99, 76.44, 75.31
1631151650.0324948, 75.99, 76.44, 75.2
1631151650.8788633, 76.1, 76.44, 75.2
1631151651.7252345, 76.1, 76.44, 75.31
1631151652.5716388, 75.99, 76.44, 75.31
1631151653.4180417, 75.99, 76.44, 75.31
1631151654.264543, 75.99, 76.44, 75.2
1631151655.1109004, 75.99, 76.44, 75.31
1631151655.9571471, 75.99, 76.44, 75.31
1631151656.8036451, 75.99, 76.44, 75.31
1631151657.6500225, 75.99, 76.44, 75.31
1631151658.496408, 75.99, 76.44, 75.31
1631151659.3426242, 76.1, 76.44, 75.31
1631151660.1888175, 75.99, 76.44, 75.31
1631151661.0352328, 75.88, 76.44, 75.31
1631151661.88175, 75.88, 76.44, 75.2
1631151662.7282696, 75.99, 76.44, 75.31
1631151663.5745728, 75.99, 76.44, 75.31
1631151664.4211226, 75.88, 76.44, 75.2
1631151665.267407, 75.99, 76.44, 75.2
1631151666.1137345, 76.1, 76.44, 75.31
1631151666.9602146, 75.99, 76.44, 75.31
1631151667.8065124, 75.99, 76.44, 75.31
1631151668.652995, 75.99, 76.44, 75.31
1631151669.499423, 75.99, 76.44, 75.2
1631151670.345685, 75.99, 76.44, 75.31
1631151671.1922972, 75.99, 76.44, 75.31
1631151672.0385098, 75.99, 76.44, 75.2
1631151672.8845792, 75.99, 76.44, 75.31
1631151673.7309902, 76.1, 76.44, 75.2
1631151674.5773602, 75.99, 76.44, 75.2
1631151675.424035, 75.99, 76.44, 75.2
1631151676.270447, 75.99, 76.44, 75.2
1631151677.1167252, 76.1, 76.44, 75.2
1631151677.9630284, 75.99, 76.44, 75.2
1631151678.8095038, 75.99, 76.44, 75.2
1631151679.655807, 75.99, 76.44, 75.2
1631151680.5022533, 76.1, 76.44, 75.2
1631151681.3486185, 75.99, 76.44, 75.2
1631151682.194919, 76.1, 76.44, 75.2
1631151683.0414581, 76.1, 76.44, 75.2
1631151683.8878443, 76.1, 76.44, 75.2
1631151684.7341018, 76.1, 76.44, 75.2
1631151685.5802915, 76.1, 76.44, 75.2
1631151686.4267566, 76.21, 76.44, 75.2
1631151687.2732012, 76.1, 76.44, 75.2
1631151688.120331, 76.1, 76.44, 75.2
1631151688.96613, 76.21, 76.44, 75.2
1631151689.8124, 76.21, 76.44, 75.2
1631151690.6588538, 76.21, 76.44, 75.2
1631151691.5053322, 76.21, 76.44, 75.2
1631151692.3516698, 76.21, 76.44, 75.2
1631151693.198017, 76.32, 76.44, 75.2
1631151694.0443327, 76.32, 76.44, 75.2
1631151694.8908327, 76.32, 76.44, 75.2
1631151695.7371185, 76.44, 76.44, 75.2
1631151696.5835514, 76.44, 76.44, 75.2
1631151697.4299202, 76.32, 76.44, 75.2
1631151698.2760153, 76.32, 76.44, 75.2
1631151699.1224194, 76.44, 76.44, 75.2
1631151699.9687548, 76.44, 76.44, 75.2
1631151700.815384, 76.32, 76.44, 75.2
1631151701.6617403, 76.44, 76.44, 75.2
1631151702.5081558, 76.32, 76.44, 75.2
1631151703.3545284, 76.44, 76.44, 75.2
1631151704.2008724, 76.32, 76.44, 75.2
1631151705.0474288, 76.32, 76.44, 75.2
1631151705.8937538, 76.32, 76.44, 75.2
1631151706.7402115, 76.32, 76.44, 75.2
1631151707.586576, 76.32, 76.44, 75.2
1631151708.4330225, 76.32, 76.44, 75.2
1631151709.2795277, 76.32, 76.44, 75.2
1631151710.125809, 76.21, 76.44, 75.2
1631151710.9720652, 76.32, 76.44, 75.2
1631151711.8185096, 76.32, 76.44, 75.2
1631151712.664907, 76.32, 76.44, 75.2
1631151713.5114987, 76.21, 76.44, 75.2
1631151714.3579226, 76.32, 76.44, 75.2
1631151715.204299, 76.21, 76.44, 75.2
1631151716.0507858, 76.32, 76.44, 75.2
1631151716.8971508, 76.32, 76.44, 75.2
1631151717.7433805, 76.32, 76.44, 75.2
1631151718.5898414, 76.32, 76.44, 75.2
1631151719.4360757, 76.32, 76.44, 75.2
1631151720.2826226, 76.32, 76.44, 75.2
1631151721.1288555, 76.44, 76.55, 75.2
1631151721.9753993, 76.32, 76.44, 75.2
1631151722.821684, 76.32, 76.44, 75.2
1631151723.6677568, 76.32, 76.55, 75.2
1631151724.5140843, 76.32, 76.44, 75.2
1631151725.3604577, 76.44, 76.55, 75.2
1631151726.2070005, 76.21, 76.44, 75.2
1631151727.053499, 76.32, 76.44, 75.2
1631151727.8999124, 76.44, 76.44, 75.2
1631151728.7463558, 76.32, 76.44, 75.2
1631151729.592657, 76.32, 76.44, 75.2
1631151730.439033, 76.32, 76.44, 75.2
1631151731.2853003, 76.32, 76.44, 75.2
1631151732.1318784, 76.21, 76.44, 75.2
1631151732.9782825, 76.21, 76.44, 75.2
1631151733.824619, 76.21, 76.44, 75.2
1631151734.6710396, 76.21, 76.44, 75.2
1631151735.517314, 76.32, 76.44, 75.2
1631151736.363599, 76.32, 76.55, 75.2
1631151737.2099986, 76.21, 76.44, 75.2
1631151738.0564234, 76.32, 76.44, 75.2
1631151738.9031029, 76.21, 76.44, 75.2
1631151739.749466, 76.21, 76.44, 75.2
1631151740.5959013, 76.21, 76.55, 75.2
1631151741.4424467, 76.21, 76.44, 75.2
1631151742.2888777, 76.21, 76.44, 75.2
1631151743.1352444, 76.21, 76.55, 75.2
1631151743.9817767, 76.21, 76.44, 75.2
1631151744.828198, 76.21, 76.55, 75.2
1631151745.6745803, 76.21, 76.44, 75.2
1631151746.521091, 76.32, 76.44, 75.2
1631151747.3674567, 76.32, 76.55, 75.2
1631151748.2138734, 76.32, 76.44, 75.2
1631151749.0600512, 76.32, 76.44, 75.2
1631151749.9065287, 76.32, 76.44, 75.2
1631151750.7529323, 76.21, 76.44, 75.2
1631151751.5997152, 76.21, 76.44, 75.2
1631151752.4460468, 76.21, 76.44, 75.2
1631151753.29248, 76.21, 76.44, 75.2
1631151754.1387322, 76.21, 76.44, 75.2
1631151754.9854243, 76.21, 76.44, 75.2
1631151755.8317187, 76.21, 76.44, 75.2
1631151756.678314, 76.21, 76.44, 75.2
1631151757.52471, 76.21, 76.44, 75.2
1631151758.3712466, 76.21, 76.44, 75.2
1631151759.2175872, 76.1, 76.44, 75.2
1631151760.0640635, 76.21, 76.44, 75.2
1631151760.9104946, 76.1, 76.44, 75.2
1631151761.756869, 76.21, 76.44, 75.2
1631151762.60319, 76.1, 76.44, 75.2
1631151763.4496586, 76.1, 76.44, 75.2
1631151764.2961826, 76.21, 76.44, 75.2
1631151765.1428785, 76.21, 76.44, 75.2
1631151765.9892497, 76.21, 76.44, 75.2
1631151766.835802, 76.1, 76.44, 75.2
1631151767.682111, 76.1, 76.44, 75.2
1631151768.5287015, 76.1, 76.44, 75.2
1631151769.3751216, 76.1, 76.44, 75.2
1631151770.221539, 76.1, 76.44, 75.2
1631151771.067963, 76.1, 76.44, 75.2
1631151771.9145331, 76.21, 76.44, 75.2
1631151772.7609837, 76.1, 76.44, 75.2
1631151773.6072757, 76.1, 76.44, 75.2
1631151774.4537227, 76.21, 76.44, 75.2
1631151775.3000119, 76.1, 76.44, 75.2
1631151776.146488, 76.1, 76.44, 75.2
1631151776.9930189, 76.1, 76.44, 75.2
1631151777.8397274, 76.1, 76.44, 75.2
1631151778.6861112, 76.1, 76.44, 75.2
1631151779.532596, 76.1, 76.44, 75.2
1631151780.3790474, 76.1, 76.44, 75.2
1631151781.225556, 76.1, 76.44, 75.2
1631151782.0719764, 76.1, 76.44, 75.2
1631151782.9184394, 76.1, 76.44, 75.2
1631151783.7648866, 76.1, 76.44, 75.2
1631151784.6112854, 76.1, 76.44, 75.2
1631151785.458259, 76.1, 76.44, 75.2
1631151786.304147, 76.1, 76.44, 75.2
1631151787.1506305, 76.1, 76.44, 75.2
1631151787.9967904, 76.1, 76.44, 75.2
1631151788.8432527, 76.1, 76.44, 75.2
1631151789.6896908, 76.1, 76.44, 75.2
1631151790.5361712, 76.1, 76.44, 75.2
1631151791.3826885, 76.1, 76.44, 75.2
1631151792.229048, 76.1, 76.44, 75.2
1631151793.0754857, 76.1, 76.44, 75.2
1631151793.9220328, 76.1, 76.44, 75.2
1631151794.7684336, 75.99, 76.44, 75.09
1631151795.6148956, 76.1, 76.44, 75.2
1631151796.461195, 76.1, 76.44, 75.2
1631151797.3077528, 75.99, 76.32, 75.2
1631151798.1541507, 76.1, 76.44, 75.2
1631151799.0005734, 76.1, 76.32, 75.09
1631151799.8470564, 76.1, 76.32, 75.2
1631151800.6933055, 76.1, 76.32, 75.09
1631151801.5398037, 75.99, 76.32, 75.2
1631151802.3862329, 75.99, 76.32, 75.2
1631151803.2329493, 75.99, 76.44, 75.2
1631151804.0792422, 75.99, 76.32, 75.09
1631151804.9258018, 75.99, 76.32, 75.2
1631151805.7721996, 75.99, 76.44, 75.2
1631151806.6186914, 76.1, 76.32, 75.2
1631151807.4651754, 75.99, 76.32, 75.2
1631151808.3115404, 75.99, 76.32, 75.2
1631151809.1579812, 75.99, 76.32, 75.2
1631151810.0044947, 75.99, 76.32, 75.2
1631151810.8510382, 75.99, 76.32, 75.2
1631151811.697312, 75.99, 76.32, 75.09
1631151812.5438087, 75.88, 76.32, 75.2
1631151813.3901253, 75.88, 76.32, 75.2
1631151814.2364407, 75.99, 76.32, 75.09
1631151815.0829275, 75.88, 76.32, 75.2
1631151815.9296112, 75.99, 76.44, 75.2
1631151816.7760952, 75.88, 76.32, 75.2
1631151817.622549, 75.88, 76.32, 75.2
1631151818.4689322, 75.88, 76.32, 75.2
1631151819.3152936, 75.99, 76.32, 75.2
1631151820.1617973, 75.88, 76.32, 75.2
1631151821.0082314, 75.88, 76.44, 75.2
1631151821.8547294, 75.88, 76.32, 75.09
1631151822.7012432, 75.88, 76.32, 75.2
1631151823.547596, 75.88, 76.32, 75.09
1631151824.393935, 75.88, 76.32, 75.2
1631151825.2405329, 75.88, 76.32, 75.2
1631151826.086741, 75.88, 76.44, 75.2
1631151826.9332795, 75.88, 76.44, 75.2
1631151827.7796597, 75.88, 76.44, 75.09
1631151828.6263692, 75.88, 76.44, 75.2
1631151829.4726927, 75.88, 76.44, 75.2
1631151830.3192103, 75.88, 76.32, 75.2
1631151831.1657135, 75.76, 76.32, 75.2
1631151832.012001, 75.88, 76.44, 75.09
1631151832.8585095, 75.99, 76.32, 75.2
1631151833.7049277, 75.88, 76.44, 75.2
1631151834.551264, 75.99, 76.32, 75.09
1631151835.3975585, 75.88, 76.44, 75.09
1631151836.2440352, 75.88, 76.44, 75.2
1631151837.0905547, 75.88, 76.44, 75.2
1631151837.937026, 75.99, 76.44, 75.2
1631151838.7831438, 75.99, 76.44, 75.09
1631151839.629595, 75.99, 76.44, 75.2
1631151840.4759922, 75.99, 76.44, 75.2
1631151841.3226244, 75.99, 76.32, 75.2
1631151842.1692102, 75.99, 76.44, 75.2
1631151843.015585, 75.99, 76.32, 75.2
1631151843.8620682, 75.99, 76.32, 75.2
1631151844.708307, 75.99, 76.44, 75.09
1631151845.5549004, 75.88, 76.32, 75.2
1631151846.4012039, 75.99, 76.32, 75.2
1631151847.2476003, 75.99, 76.32, 75.09
1631151848.0940433, 75.99, 76.32, 75.2
1631151848.940418, 75.99, 76.44, 75.2
1631151849.7869492, 75.99, 76.44, 75.09
1631151850.6333332, 75.99, 76.44, 75.09
1631151851.4794858, 75.99, 76.32, 75.2
1631151852.3260086, 75.99, 76.44, 75.2
1631151853.17237, 75.99, 76.44, 75.09
1631151854.0190449, 76.1, 76.44, 75.09
1631151854.8654823, 75.99, 76.44, 75.2
1631151855.7121096, 76.1, 76.44, 75.2
1631151856.5584722, 76.1, 76.32, 75.2
1631151857.4049127, 76.1, 76.44, 75.09
1631151858.25128, 76.21, 76.44, 75.2
1631151859.0977173, 76.21, 76.44, 75.09
1631151859.9441717, 76.1, 76.44, 75.2
1631151860.7905574, 75.99, 76.44, 75.2
1631151861.6368904, 76.1, 76.44, 75.2
1631151862.4833484, 76.1, 76.44, 75.09
1631151863.329724, 76.1, 76.44, 75.2
1631151864.175874, 76.1, 76.44, 75.2
1631151865.0222745, 76.1, 76.44, 75.2
1631151865.8686879, 76.1, 76.44, 75.09
1631151866.7152147, 76.1, 76.44, 75.2
1631151867.5618057, 76.1, 76.44, 75.2
1631151868.408304, 75.99, 76.44, 75.09
1631151869.254678, 76.1, 76.44, 75.2
1631151870.1012409, 76.1, 76.44, 75.2
1631151870.9476495, 75.99, 76.44, 75.09
1631151871.7939248, 75.99, 76.44, 75.2
1631151872.640441, 76.1, 76.44, 75.09
1631151873.4867783, 76.1, 76.44, 75.09
1631151874.3331861, 76.1, 76.44, 75.09
1631151875.1795833, 76.1, 76.44, 75.2
1631151876.0259898, 76.1, 76.44, 75.09
1631151876.872438, 76.1, 76.44, 75.2
1631151877.718608, 75.99, 76.44, 75.2
1631151878.5649228, 75.99, 76.44, 75.09
1631151879.4112914, 75.99, 76.44, 75.09
1631151880.2579296, 75.99, 76.44, 75.09
1631151881.104251, 75.99, 76.44, 75.09
1631151881.9508529, 75.99, 76.44, 75.09
1631151882.7975066, 75.88, 76.44, 75.09
1631151883.643487, 75.88, 76.44, 75.2
1631151884.4897137, 75.99, 76.55, 75.09
1631151885.3360312, 75.88, 76.44, 75.2
1631151886.182632, 75.99, 76.44, 75.2
1631151887.0289297, 75.99, 76.44, 75.2
1631151887.8752456, 75.88, 76.44, 75.2
1631151888.721643, 75.88, 76.44, 75.09
1631151889.568047, 75.88, 76.44, 75.09
1631151890.4141626, 75.88, 76.44, 75.09
1631151891.2604847, 75.88, 76.44, 75.09
1631151892.1068769, 75.76, 76.44, 75.09
1631151892.9534743, 75.88, 76.44, 75.2
1631151893.7999823, 75.76, 76.44, 75.2
1631151894.6463318, 75.88, 76.44, 75.09
1631151895.4926422, 75.88, 76.44, 75.09
1631151896.3390043, 75.76, 76.44, 75.09
1631151897.185413, 75.76, 76.44, 75.09
1631151898.0317395, 75.76, 76.44, 75.09
1631151898.8779328, 75.76, 76.44, 75.09
1631151899.724331, 75.76, 76.44, 75.09
1631151900.5708563, 75.76, 76.44, 75.2
1631151901.4172454, 75.65, 76.44, 75.09
1631151902.2635534, 75.76, 76.44, 75.09
1631151903.1096644, 75.88, 76.44, 75.09
1631151903.9560292, 75.76, 76.44, 75.09
1631151904.802372, 75.76, 76.44, 75.09
1631151905.6489913, 75.76, 76.44, 75.09
1631151906.4953794, 75.76, 76.44, 75.09
1631151907.3418312, 75.76, 76.44, 75.09
1631151908.188122, 75.65, 76.44, 75.09
1631151909.0345128, 75.65, 76.44, 75.09
1631151909.8808534, 75.76, 76.44, 75.09
1631151910.7271123, 75.76, 76.44, 75.09
1631151911.5736551, 75.65, 76.44, 75.09
1631151912.4200442, 75.76, 76.44, 75.09
1631151913.2663355, 75.76, 76.44, 75.09
1631151914.1126935, 75.76, 76.44, 75.09
1631151914.959044, 75.76, 76.44, 75.09
1631151915.8050969, 75.65, 76.44, 75.09
1631151916.6515055, 75.65, 76.44, 75.2
1631151917.497993, 75.54, 76.44, 75.09
1631151918.3444717, 75.65, 76.32, 75.09
1631151919.1909375, 75.54, 76.32, 75.2
1631151920.037257, 75.54, 76.32, 75.09
1631151920.883719, 75.54, 76.44, 75.09
1631151921.73018, 75.54, 76.44, 75.09
1631151922.576714, 75.54, 76.44, 75.2
1631151923.4231544, 75.54, 76.44, 75.09
1631151924.2694502, 75.54, 76.32, 75.2
1631151925.115838, 75.54, 76.32, 75.09
1631151925.9622982, 75.54, 76.44, 75.09
1631151926.8085773, 75.54, 76.44, 75.09
1631151927.6551259, 75.54, 76.32, 75.09
1631151928.5012047, 75.54, 76.32, 75.09
1631151929.3475866, 75.54, 76.44, 75.09
1631151930.1940138, 75.54, 76.32, 75.09
1631151931.0405605, 75.54, 76.32, 75.09
1631151931.8871603, 75.54, 76.32, 75.09
1631151932.7335236, 75.54, 76.32, 75.09
1631151933.5798762, 75.54, 76.32, 75.09
1631151934.426375, 75.43, 76.32, 75.09
1631151935.272737, 75.43, 76.32, 75.09
1631151936.1191194, 75.43, 76.32, 75.09
1631151936.9656415, 75.43, 76.32, 75.09
1631151937.8121388, 75.43, 76.32, 75.09
1631151938.6585643, 75.43, 76.32, 75.09
1631151939.5049355, 75.43, 76.32, 75.09
1631151940.3513453, 75.43, 76.32, 75.09
1631151941.1973982, 75.43, 76.32, 75.09
1631151942.0438514, 75.54, 76.32, 75.09
1631151942.890188, 75.43, 76.21, 75.09
1631151943.7368295, 75.43, 76.32, 75.09
1631151944.583229, 75.43, 76.32, 75.09
1631151945.429642, 75.43, 76.32, 75.09
1631151946.2761421, 75.43, 76.32, 75.09
1631151947.1225147, 75.43, 76.32, 75.09
1631151947.9688807, 75.43, 76.21, 75.09
1631151948.815278, 75.43, 76.32, 75.09
1631151949.6615322, 75.43, 76.32, 75.09
1631151950.5079796, 75.43, 76.32, 75.09
1631151951.3544133, 75.54, 76.32, 75.09
1631151952.20098, 75.43, 76.21, 75.09
1631151953.0472515, 75.31, 76.21, 75.09
1631151953.8933995, 75.43, 76.21, 75.09
1631151954.7398238, 75.43, 76.32, 75.09
1631151955.586144, 75.43, 76.32, 75.09
1631151956.4327648, 75.43, 76.21, 75.09
1631151957.279239, 75.43, 76.21, 75.09
1631151958.125623, 75.43, 76.21, 75.09
1631151958.9727597, 75.43, 76.21, 75.09
1631151959.8185346, 75.43, 76.21, 75.09
1631151960.6648414, 75.43, 76.21, 75.09
1631151961.5113857, 75.43, 76.21, 75.09
1631151962.357617, 75.43, 76.21, 75.09
1631151963.2040274, 75.43, 76.21, 75.09
1631151964.0506089, 75.43, 76.21, 75.09
1631151964.8969762, 75.31, 76.21, 75.09
1631151965.7433708, 75.43, 76.21, 75.09
1631151966.5894916, 75.43, 76.21, 75.09
1631151967.4359603, 75.43, 76.21, 75.09
1631151968.2823489, 75.43, 76.21, 75.09
1631151969.1288333, 75.43, 76.21, 75.09
1631151969.9752798, 75.43, 76.21, 75.09
1631151970.8217497, 75.43, 76.21, 75.09
1631151971.6681077, 75.43, 76.21, 75.09
1631151972.5143802, 75.43, 76.21, 75.09
1631151973.361017, 75.31, 76.21, 75.09
1631151974.2074277, 75.43, 76.21, 75.09
1631151975.0537796, 75.43, 76.21, 75.09
1631151975.900189, 75.43, 76.21, 75.09
1631151976.7466435, 75.31, 76.21, 75.09
1631151977.5930796, 75.43, 76.21, 75.09
1631151978.439333, 75.43, 76.21, 75.09
1631151979.2858527, 75.31, 76.21, 75.09
1631151980.1322901, 75.43, 76.21, 75.09
1631151980.9783974, 75.43, 76.21, 75.09
1631151981.8249521, 75.43, 76.21, 75.09
1631151982.6716697, 75.31, 76.21, 75.09
1631151983.5179818, 75.31, 76.21, 75.09
1631151984.3644762, 75.31, 76.21, 75.09
1631151985.2108796, 75.31, 76.21, 75.09
1631151986.0572324, 75.31, 76.21, 75.09
1631151986.903729, 75.31, 76.21, 75.09
1631151987.7501886, 75.31, 76.21, 75.09
1631151988.596474, 75.31, 76.21, 75.09
1631151989.4429553, 75.43, 76.21, 75.09
1631151990.289355, 75.31, 76.1, 75.09
1631151991.135735, 75.31, 76.1, 75.09
1631151991.982361, 75.31, 76.21, 75.09
1631151992.8283114, 75.31, 76.1, 75.09
1631151993.6746922, 75.31, 76.1, 75.09
1631151994.521166, 75.31, 76.21, 75.09
1631151995.3677714, 75.31, 76.1, 75.09
1631151996.21428, 75.31, 76.1, 75.09
1631151997.0608008, 75.31, 76.1, 75.09
1631151997.907008, 75.31, 76.1, 75.09
1631151998.7534883, 75.31, 76.1, 74.97
1631151999.599832, 75.31, 76.1, 75.09
1631152000.446258, 75.31, 76.1, 75.09
1631152001.2926958, 75.31, 76.1, 75.09
1631152002.138956, 75.31, 76.1, 74.97
1631152002.9854832, 75.31, 76.1, 75.09
1631152003.8320408, 75.31, 76.1, 75.09
1631152004.6784525, 75.31, 76.1, 75.09
1631152005.5245607, 75.31, 76.1, 75.09
1631152006.3709824, 75.31, 76.1, 75.09
1631152007.2173622, 75.31, 76.1, 75.09
1631152008.0639822, 75.31, 76.1, 75.09
1631152008.910445, 75.2, 76.1, 75.09
1631152009.756827, 75.31, 76.1, 74.97
1631152010.603277, 75.31, 76.1, 74.97
1631152011.4496646, 75.31, 76.1, 75.09
1631152012.2961714, 75.31, 76.1, 74.97
1631152013.1425314, 75.31, 76.1, 75.09
1631152013.9887984, 75.31, 76.1, 74.97
1631152014.8352215, 75.31, 76.1, 75.09
1631152015.6816857, 75.31, 76.1, 74.97
1631152016.5279655, 75.31, 76.1, 75.09
1631152017.3743837, 75.31, 76.1, 74.97
1631152018.220447, 75.43, 76.1, 74.97
1631152019.0668178, 75.31, 76.1, 74.97
1631152019.9132636, 75.31, 76.1, 74.97
1631152020.7600307, 75.31, 76.1, 75.09
1631152021.6064389, 75.31, 76.1, 74.97
1631152022.452959, 75.31, 76.1, 74.97
1631152023.2991896, 75.31, 76.1, 74.97
1631152024.1457646, 75.31, 76.1, 74.97
1631152024.9920912, 75.31, 76.1, 74.97
1631152025.8385532, 75.31, 76.1, 74.97
1631152026.6848974, 75.31, 76.1, 74.97
1631152027.5313525, 75.31, 76.1, 74.97
1631152028.3776188, 75.31, 76.1, 74.97
1631152029.2240145, 75.31, 76.1, 74.97
1631152030.0704494, 75.31, 76.1, 74.97
1631152030.916546, 75.31, 76.1, 74.97
1631152031.7629673, 75.31, 76.1, 74.97
1631152032.6092765, 75.31, 76.1, 74.97
1631152033.455824, 75.43, 76.1, 74.97
1631152034.3023012, 75.43, 76.1, 74.97
1631152035.148623, 75.31, 76.1, 74.97
1631152035.9949155, 75.31, 76.1, 75.09
1631152036.841392, 75.2, 76.1, 75.09
1631152037.6877365, 75.31, 76.1, 74.97
1631152038.534203, 75.31, 76.1, 74.97
1631152039.3805833, 75.31, 75.99, 74.97
1631152040.226837, 75.31, 76.1, 75.09
1631152041.073313, 75.31, 75.99, 74.97
1631152041.9196289, 75.31, 75.99, 74.97
1631152042.766043, 75.31, 75.99, 74.97
1631152043.6122937, 75.31, 76.1, 74.97
1631152044.4586256, 75.31, 76.1, 74.97
1631152045.3049989, 75.31, 76.1, 75.09
1631152046.1515417, 75.31, 75.99, 74.97
1631152046.9980972, 75.31, 76.1, 74.97
1631152047.844513, 75.31, 75.99, 74.97
1631152048.6908624, 75.31, 76.1, 74.97
1631152049.5371966, 75.31, 75.99, 74.97
1631152050.3835447, 75.31, 76.1, 74.97
1631152051.2299426, 75.31, 76.1, 75.09
1631152052.0762715, 75.31, 76.1, 74.97
1631152052.922766, 75.43, 76.1, 74.97
1631152053.769034, 75.31, 75.99, 74.97
1631152054.6153698, 75.31, 75.99, 74.97
1631152055.4617112, 75.43, 76.1, 74.97
1631152056.3078768, 75.43, 75.99, 74.97
1631152057.1543353, 75.43, 76.1, 74.97
1631152058.0006933, 75.31, 76.1, 74.97
1631152058.8472426, 75.31, 75.99, 74.97
1631152059.6937447, 75.43, 75.99, 74.97
1631152060.5401146, 75.31, 75.99, 75.09
1631152061.386545, 75.31, 75.99, 74.97
1631152062.2327712, 75.31, 75.99, 74.97
1631152063.079336, 75.31, 75.99, 74.97
1631152063.9256864, 75.31, 75.99, 74.97
1631152064.77215, 75.31, 75.99, 74.97
1631152065.6185827, 75.31, 75.99, 74.97
1631152066.4650211, 75.31, 75.99, 74.97
1631152067.3114612, 75.31, 75.99, 74.97
