time, 2843ad924d2001b5, 289329dd4d2001df, 288b18924d200116
1632721643.5547633, 54.61, 53.82, 54.28
1632721644.3993742, 54.61, 53.82, 54.28
1632721645.2442224, 54.61, 53.82, 54.28
1632721646.088895, 54.61, 53.82, 54.28
1632721646.9334047, 54.61, 53.82, 54.28
1632721647.7781196, 54.61, 53.82, 54.28
1632721648.6227887, 54.61, 53.82, 54.28
1632721649.4673562, 54.61, 53.82, 54.28
1632721650.3120422, 54.61, 53.82, 54.28
1632721651.1565127, 54.61, 53.82, 54.28
1632721652.0013123, 54.61, 53.82, 54.28
1632721652.8458922, 54.61, 53.82, 54.28
1632721653.690464, 54.61, 53.82, 54.28
1632721654.5349665, 54.61, 53.82, 54.28
1632721655.379596, 54.61, 53.82, 54.28
1632721656.224124, 54.61, 53.82, 54.28
1632721657.0689607, 54.61, 53.82, 54.28
1632721657.9135315, 54.61, 53.82, 54.28
1632721658.7581022, 54.61, 53.82, 54.28
1632721659.6027594, 54.61, 53.82, 54.28
1632721660.4473438, 54.61, 53.82, 54.28
1632721661.2921152, 54.61, 53.82, 54.28
1632721662.1367133, 54.61, 53.82, 54.28
1632721662.9813037, 54.61, 53.82, 54.28
1632721663.8258283, 54.61, 53.82, 54.28
1632721664.6706, 54.72, 53.82, 54.28
1632721665.515216, 54.61, 53.82, 54.28
1632721666.359829, 54.72, 53.82, 54.28
1632721667.2045298, 54.61, 53.94, 54.28
1632721668.0487838, 54.61, 53.82, 54.28
1632721668.8934195, 54.72, 53.82, 54.28
1632721669.7380683, 54.61, 53.94, 54.28
1632721670.5829823, 54.61, 53.82, 54.28
1632721671.427576, 54.61, 53.94, 54.28
1632721672.272293, 54.61, 53.82, 54.28
1632721673.1168172, 54.61, 53.82, 54.28
1632721673.9613233, 54.61, 53.82, 54.28
1632721674.8058617, 54.61, 53.82, 54.28
1632721675.650563, 54.61, 53.94, 54.28
1632721676.4953246, 54.61, 53.82, 54.28
1632721677.3400302, 54.61, 53.82, 54.28
1632721678.1845913, 54.61, 53.94, 54.28
1632721679.0290956, 54.61, 53.82, 54.28
1632721679.873785, 54.61, 53.94, 54.28
1632721680.7181184, 54.61, 53.82, 54.28
1632721681.5627294, 54.61, 53.82, 54.28
1632721682.407404, 54.61, 53.82, 54.28
1632721683.2522836, 54.61, 53.82, 54.16
1632721684.0968142, 54.61, 53.94, 54.28
1632721684.9415371, 54.61, 53.82, 54.28
1632721685.7861302, 54.61, 53.82, 54.28
1632721686.6307378, 54.61, 53.82, 54.28
1632721687.4753554, 54.61, 53.82, 54.28
1632721688.3199084, 54.61, 53.94, 54.28
1632721689.1647215, 54.61, 53.82, 54.28
1632721690.009318, 54.72, 53.82, 54.28
1632721690.8540168, 54.61, 53.82, 54.28
1632721691.6986442, 54.61, 53.82, 54.28
1632721692.5433033, 54.61, 53.82, 54.28
1632721693.387567, 54.61, 53.82, 54.28
1632721694.2321615, 54.61, 53.82, 54.28
1632721695.0767844, 54.61, 53.82, 54.28
1632721695.9217255, 54.61, 53.82, 54.28
1632721696.7662926, 54.61, 53.82, 54.28
1632721697.6109228, 54.61, 53.82, 54.28
1632721698.4554358, 54.61, 53.82, 54.28
1632721699.300013, 54.61, 53.82, 54.28
1632721700.1446567, 54.61, 53.82, 54.28
1632721700.989357, 54.61, 53.82, 54.28
1632721701.8338296, 54.61, 53.82, 54.28
1632721702.6786222, 54.72, 53.82, 54.28
1632721703.5232213, 54.61, 53.82, 54.28
1632721704.3678398, 54.61, 53.94, 54.28
1632721705.212468, 54.61, 53.82, 54.28
1632721706.056903, 54.61, 53.82, 54.28
1632721706.901494, 54.61, 53.82, 54.28
1632721707.7461212, 54.61, 53.82, 54.28
1632721708.590786, 54.61, 53.82, 54.28
1632721709.4356642, 54.61, 53.82, 54.28
1632721710.2802298, 54.61, 53.94, 54.28
1632721711.125046, 54.61, 53.82, 54.28
1632721711.9696345, 54.61, 53.82, 54.28
1632721712.8141181, 54.61, 53.82, 54.28
1632721713.658837, 54.61, 53.82, 54.28
1632721714.5034568, 54.61, 53.82, 54.28
1632721715.3479238, 54.61, 53.82, 54.28
1632721716.1928759, 54.61, 53.94, 54.28
1632721717.037123, 54.61, 53.82, 54.28
1632721717.8821023, 54.61, 53.82, 54.28
1632721718.726247, 54.61, 53.94, 54.28
1632721719.5708952, 54.61, 53.82, 54.28
1632721720.4154193, 54.72, 53.94, 54.28
1632721721.2600951, 54.72, 53.82, 54.28
1632721722.104953, 54.61, 53.82, 54.28
1632721722.9496393, 54.61, 53.82, 54.28
1632721723.7942865, 54.61, 53.82, 54.28
1632721724.6387954, 54.72, 53.82, 54.28
1632721725.4835286, 54.61, 53.82, 54.28
1632721726.3281457, 54.72, 53.82, 54.28
1632721727.172929, 54.61, 53.82, 54.28
1632721728.0175593, 54.61, 53.82, 54.28
1632721728.8620908, 54.61, 53.82, 54.28
1632721729.7068124, 54.61, 53.94, 54.28
1632721730.552043, 54.61, 53.82, 54.28
1632721731.3957832, 54.61, 53.82, 54.28
1632721732.2404826, 54.61, 53.82, 54.28
1632721733.0850496, 54.61, 53.94, 54.28
1632721733.9298368, 54.61, 53.82, 54.28
1632721734.774556, 54.72, 53.82, 54.28
1632721735.619214, 54.61, 53.82, 54.28
1632721736.463812, 54.61, 53.82, 54.28
1632721737.308386, 54.61, 53.82, 54.28
1632721738.1531167, 54.61, 53.82, 54.28
1632721738.9976625, 54.61, 53.82, 54.28
1632721739.8422441, 54.61, 53.82, 54.28
1632721740.6869369, 54.61, 53.82, 54.28
1632721741.5315983, 54.61, 53.82, 54.28
1632721742.376034, 54.61, 53.82, 54.28
1632721743.2206957, 54.61, 53.82, 54.28
1632721744.065017, 54.61, 53.82, 54.28
1632721744.9097316, 54.61, 53.82, 54.28
1632721745.7543342, 54.61, 53.94, 54.28
1632721746.598988, 54.61, 53.82, 54.28
1632721747.4437966, 54.72, 53.82, 54.28
1632721748.2885191, 54.72, 53.94, 54.16
1632721749.1331313, 54.61, 53.82, 54.28
1632721749.9778607, 54.61, 53.94, 54.28
1632721750.8225656, 54.61, 53.82, 54.28
1632721751.6670585, 54.61, 53.82, 54.28
1632721752.5118406, 54.61, 53.82, 54.28
1632721753.3563418, 54.72, 53.82, 54.28
1632721754.2010355, 54.61, 53.82, 54.28
1632721755.0455258, 54.61, 53.82, 54.28
1632721755.890273, 54.61, 53.94, 54.28
1632721756.7350695, 54.61, 53.94, 54.28
1632721757.57941, 54.61, 53.94, 54.28
1632721758.4240062, 54.61, 53.82, 54.28
1632721759.268555, 54.61, 53.94, 54.28
1632721760.1135318, 54.61, 53.82, 54.28
1632721760.9580395, 54.61, 53.82, 54.28
1632721761.8024976, 54.61, 53.94, 54.28
1632721762.6472795, 54.61, 53.94, 54.28
1632721763.4918919, 54.61, 53.94, 54.28
1632721764.336427, 54.61, 53.94, 54.16
1632721765.1810286, 54.61, 53.94, 54.28
1632721766.025723, 54.61, 53.82, 54.28
1632721766.870313, 54.61, 53.82, 54.28
1632721767.7150285, 54.61, 53.82, 54.28
1632721768.559568, 54.61, 53.82, 54.28
1632721769.4040663, 54.61, 53.82, 54.16
1632721770.2484937, 54.61, 53.82, 54.28
1632721771.0931125, 54.61, 53.82, 54.28
1632721771.9377558, 54.61, 53.94, 54.28
1632721772.7826204, 54.61, 53.82, 54.28
1632721773.6272845, 54.61, 53.82, 54.28
1632721774.4719095, 54.61, 53.94, 54.28
1632721775.316437, 54.61, 53.82, 54.28
1632721776.1610773, 54.61, 53.82, 54.28
1632721777.0056274, 54.61, 53.94, 54.28
1632721777.8503208, 54.61, 53.94, 54.28
1632721778.6949203, 54.61, 53.94, 54.28
1632721779.539548, 54.61, 53.94, 54.28
1632721780.3840747, 54.61, 53.94, 54.28
1632721781.2286818, 54.61, 53.82, 54.28
1632721782.0733798, 54.61, 53.94, 54.28
1632721782.9176707, 54.61, 53.94, 54.28
1632721783.7623003, 54.61, 53.94, 54.28
1632721784.6068904, 54.61, 53.82, 54.28
1632721785.4518466, 54.61, 53.94, 54.28
1632721786.2964363, 54.61, 53.94, 54.28
1632721787.1408896, 54.61, 53.94, 54.28
1632721787.9856899, 54.61, 53.94, 54.28
1632721788.8303175, 54.72, 53.94, 54.28
1632721789.674974, 54.61, 53.94, 54.28
1632721790.519562, 54.72, 53.94, 54.28
1632721791.3642404, 54.72, 53.94, 54.28
1632721792.2088299, 54.72, 53.94, 54.28
1632721793.0535254, 54.72, 53.94, 54.16
1632721793.8981209, 54.61, 53.82, 54.28
1632721794.7429187, 54.72, 53.94, 54.16
1632721795.587182, 54.61, 53.94, 54.16
1632721796.43183, 54.72, 53.94, 54.16
1632721797.2765834, 54.72, 53.82, 54.28
1632721798.1214843, 54.61, 53.94, 54.16
1632721798.965937, 54.72, 53.82, 54.28
1632721799.8105607, 54.72, 53.82, 54.28
1632721800.6552637, 54.72, 53.82, 54.28
1632721801.4999156, 54.61, 53.94, 54.28
1632721802.3445892, 54.72, 53.94, 54.28
1632721803.1892378, 54.61, 53.94, 54.28
1632721804.033855, 54.61, 53.82, 54.16
1632721804.8783488, 54.61, 53.94, 54.16
1632721805.7229216, 54.61, 53.82, 54.28
1632721806.5675962, 54.61, 53.82, 54.16
1632721807.412212, 54.61, 53.94, 54.16
1632721808.2567081, 54.72, 53.82, 54.28
1632721809.1013255, 54.61, 53.82, 54.28
1632721809.94595, 54.61, 53.82, 54.28
1632721810.7909188, 54.61, 53.82, 54.28
1632721811.6355364, 54.72, 53.94, 54.28
1632721812.4801345, 54.72, 53.94, 54.28
1632721813.3248246, 54.61, 53.94, 54.28
1632721814.1694427, 54.61, 53.82, 54.28
1632721815.014037, 54.72, 53.82, 54.28
1632721815.8587997, 54.61, 53.82, 54.28
1632721816.7034576, 54.72, 53.82, 54.28
1632721817.548032, 54.61, 53.94, 54.28
1632721818.3925245, 54.61, 53.94, 54.28
1632721819.2371461, 54.61, 53.82, 54.28
1632721820.0818255, 54.61, 53.94, 54.28
1632721820.926226, 54.61, 53.82, 54.28
1632721821.7708542, 54.61, 53.94, 54.28
1632721822.6155446, 54.72, 53.94, 54.16
1632721823.4602754, 54.72, 53.94, 54.28
1632721824.3050141, 54.72, 53.94, 54.16
1632721825.1496615, 54.72, 53.82, 54.16
1632721825.9943252, 54.61, 53.94, 54.16
1632721826.8388255, 54.72, 53.94, 54.16
1632721827.684033, 54.61, 53.94, 54.16
1632721828.5282557, 54.72, 53.94, 54.16
1632721829.3728688, 54.61, 53.94, 54.16
1632721830.2175689, 54.72, 53.82, 54.16
1632721831.0622869, 54.72, 53.94, 54.16
1632721831.9068356, 54.72, 53.94, 54.28
1632721832.7515805, 54.72, 53.94, 54.16
1632721833.5961154, 54.61, 53.94, 54.16
1632721834.4404347, 54.61, 53.94, 54.16
1632721835.2850683, 54.61, 53.94, 54.28
1632721836.1297925, 54.61, 53.94, 54.16
1632721836.974682, 54.61, 53.94, 54.16
1632721837.8193657, 54.61, 53.94, 54.16
1632721838.6639576, 54.61, 53.94, 54.16
1632721839.5084856, 54.61, 53.94, 54.16
1632721840.3532372, 54.61, 53.94, 54.16
1632721841.1977775, 54.61, 53.94, 54.16
1632721842.042403, 54.61, 53.94, 54.16
1632721842.8870752, 54.61, 53.94, 54.16
1632721843.731752, 54.61, 53.94, 54.16
1632721844.576381, 54.61, 53.94, 54.28
1632721845.4210296, 54.61, 53.94, 54.16
1632721846.2657661, 54.61, 53.94, 54.16
1632721847.1100614, 54.61, 53.94, 54.28
1632721847.9547813, 54.61, 53.94, 54.28
1632721848.7993004, 54.61, 53.94, 54.28
1632721849.6440926, 54.61, 53.94, 54.28
1632721850.488673, 54.61, 53.94, 54.28
1632721851.3335545, 54.61, 53.94, 54.28
1632721852.178214, 54.61, 53.94, 54.28
1632721853.0227606, 54.61, 53.94, 54.28
1632721853.8673387, 54.61, 53.94, 54.28
1632721854.711975, 54.61, 53.94, 54.28
1632721855.5566328, 54.61, 53.94, 54.28
1632721856.4013767, 54.61, 53.94, 54.28
1632721857.2460465, 54.61, 53.94, 54.28
1632721858.0905964, 54.61, 53.94, 54.28
1632721858.9351513, 54.61, 53.94, 54.28
1632721859.7795088, 54.61, 53.94, 54.28
1632721860.6241322, 54.61, 53.94, 54.28
1632721861.4688683, 54.61, 53.94, 54.28
1632721862.3136942, 54.61, 53.94, 54.28
1632721863.1583707, 54.61, 53.94, 54.28
1632721864.0028536, 54.61, 53.94, 54.28
1632721864.847525, 54.61, 53.94, 54.28
1632721865.692143, 54.61, 53.94, 54.28
1632721866.53686, 54.61, 53.94, 54.28
1632721867.3813183, 54.61, 53.94, 54.28
1632721868.2259934, 54.61, 53.94, 54.28
1632721869.070661, 54.61, 53.94, 54.28
1632721869.9152343, 54.72, 53.94, 54.28
1632721870.759943, 54.61, 53.94, 54.28
1632721871.604539, 54.61, 53.94, 54.28
1632721872.4490726, 54.61, 53.94, 54.28
1632721873.293697, 54.72, 53.94, 54.28
1632721874.1382585, 54.61, 53.94, 54.28
1632721874.983115, 54.72, 53.94, 54.39
1632721875.827842, 54.61, 53.94, 54.39
1632721876.6724107, 54.61, 53.94, 54.28
1632721877.5170696, 54.61, 53.94, 54.39
1632721878.36183, 54.61, 53.94, 54.39
1632721879.2063918, 54.61, 53.94, 54.39
1632721880.0510867, 54.61, 53.94, 54.39
1632721880.8956606, 54.72, 53.94, 54.39
1632721881.7402496, 54.61, 53.94, 54.39
1632721882.5850487, 54.72, 53.94, 54.39
1632721883.429631, 54.61, 53.94, 54.39
1632721884.2743096, 54.61, 53.94, 54.39
1632721885.1186736, 54.61, 53.94, 54.39
1632721885.9632819, 54.61, 53.94, 54.39
1632721886.8078976, 54.61, 53.94, 54.39
1632721887.6525497, 54.72, 53.94, 54.39
1632721888.4974532, 54.72, 54.05, 54.39
1632721889.3421435, 54.61, 53.94, 54.39
1632721890.18675, 54.72, 53.94, 54.39
1632721891.03135, 54.72, 53.94, 54.39
1632721891.8760183, 54.61, 53.94, 54.39
1632721892.7206643, 54.72, 53.94, 54.39
1632721893.5652537, 54.72, 53.94, 54.39
1632721894.4099617, 54.61, 53.94, 54.39
1632721895.2544932, 54.61, 53.94, 54.39
1632721896.0992007, 54.72, 53.94, 54.39
1632721896.9438574, 54.72, 54.05, 54.39
1632721897.7883217, 54.61, 53.94, 54.39
1632721898.632913, 54.61, 53.94, 54.39
1632721899.477573, 54.61, 54.05, 54.39
1632721900.3223403, 54.72, 53.94, 54.39
1632721901.167089, 54.61, 54.05, 54.39
1632721902.0116725, 54.61, 53.94, 54.39
1632721902.8564794, 54.72, 53.94, 54.39
1632721903.7010767, 54.72, 54.05, 54.28
1632721904.545744, 54.72, 54.05, 54.39
1632721905.390403, 54.72, 53.94, 54.39
1632721906.235063, 54.72, 53.94, 54.39
1632721907.0797687, 54.72, 54.05, 54.39
1632721907.9244926, 54.61, 54.05, 54.39
1632721908.7690418, 54.72, 54.05, 54.39
1632721909.6137948, 54.61, 54.05, 54.39
1632721910.45817, 54.72, 54.05, 54.39
1632721911.3027518, 54.72, 53.94, 54.39
1632721912.1474423, 54.72, 53.94, 54.39
1632721912.9921904, 54.72, 53.94, 54.39
1632721913.8370113, 54.61, 53.94, 54.39
1632721914.6817112, 54.61, 54.05, 54.39
1632721915.5263348, 54.72, 54.05, 54.39
1632721916.3710234, 54.72, 54.05, 54.39
1632721917.2156425, 54.72, 54.05, 54.39
1632721918.0603945, 54.72, 54.05, 54.39
1632721918.9049602, 54.61, 53.94, 54.39
1632721919.749574, 54.72, 54.05, 54.5
1632721920.5941455, 54.72, 54.05, 54.39
1632721921.4387722, 54.72, 54.05, 54.39
1632721922.283312, 54.61, 54.05, 54.39
1632721923.1281044, 54.61, 54.05, 54.5
1632721923.972382, 54.61, 54.05, 54.5
1632721924.8174384, 54.72, 54.05, 54.5
1632721925.661661, 54.61, 53.94, 54.5
1632721926.5065904, 54.61, 53.94, 54.5
1632721927.351267, 54.72, 54.05, 54.39
1632721928.1958878, 54.72, 53.94, 54.5
1632721929.0403836, 54.61, 53.94, 54.5
1632721929.8850794, 54.61, 53.94, 54.39
1632721930.7296693, 54.72, 53.94, 54.39
1632721931.5744107, 54.72, 54.05, 54.39
1632721932.419023, 54.72, 53.94, 54.39
1632721933.2637763, 54.72, 53.94, 54.5
1632721934.1084394, 54.61, 54.05, 54.39
1632721934.9530902, 54.61, 54.05, 54.39
1632721935.7976649, 54.72, 53.94, 54.5
1632721936.6421483, 54.72, 54.05, 54.5
1632721937.486896, 54.61, 53.94, 54.39
1632721938.3319077, 54.72, 53.94, 54.39
1632721939.1763859, 54.72, 53.94, 54.5
1632721940.0209584, 54.72, 53.94, 54.39
1632721940.8655722, 54.72, 54.05, 54.39
1632721941.7102716, 54.72, 54.05, 54.5
1632721942.5550032, 54.72, 54.05, 54.5
1632721943.399627, 54.72, 53.94, 54.5
1632721944.24419, 54.61, 54.05, 54.5
1632721945.0889103, 54.61, 53.94, 54.5
1632721945.9333246, 54.72, 53.94, 54.39
1632721946.7780514, 54.61, 53.94, 54.39
1632721947.6228046, 54.72, 53.94, 54.5
1632721948.4673393, 54.72, 53.94, 54.5
1632721949.3117654, 54.72, 54.05, 54.5
1632721950.1564443, 54.72, 54.05, 54.5
1632721951.0010684, 54.72, 54.05, 54.5
1632721951.8458176, 54.72, 54.05, 54.5
1632721952.6905568, 54.72, 54.05, 54.5
1632721953.535247, 54.72, 53.94, 54.5
1632721954.3799772, 54.72, 53.94, 54.5
1632721955.2245917, 54.72, 53.94, 54.5
1632721956.0691843, 54.72, 53.94, 54.5
1632721956.9139173, 54.72, 54.05, 54.5
1632721957.7585003, 54.72, 54.05, 54.5
1632721958.603162, 54.72, 53.94, 54.5
1632721959.4478984, 54.72, 53.94, 54.5
1632721960.2924705, 54.61, 53.94, 54.5
1632721961.1371033, 54.61, 53.94, 54.5
1632721961.9815977, 54.61, 53.94, 54.39
1632721962.8261468, 54.61, 53.94, 54.5
1632721963.670733, 54.61, 53.94, 54.39
1632721964.515555, 54.61, 53.94, 54.39
1632721965.3603303, 54.61, 53.94, 54.39
1632721966.2048914, 54.61, 53.94, 54.39
1632721967.0495114, 54.61, 54.05, 54.39
1632721967.8942552, 54.72, 53.94, 54.39
1632721968.738808, 54.61, 53.94, 54.39
1632721969.583545, 54.61, 53.94, 54.39
1632721970.4281468, 54.61, 54.05, 54.39
1632721971.2727904, 54.61, 53.94, 54.39
1632721972.1174238, 54.72, 54.05, 54.39
1632721972.9621897, 54.61, 53.94, 54.39
1632721973.8067162, 54.61, 53.94, 54.39
1632721974.651047, 54.61, 53.94, 54.39
1632721975.4956877, 54.72, 53.94, 54.39
1632721976.340326, 54.72, 53.94, 54.39
1632721977.1849887, 54.72, 53.94, 54.5
1632721978.0298264, 54.72, 54.05, 54.5
1632721978.8745086, 54.72, 53.94, 54.5
1632721979.719045, 54.72, 53.94, 54.5
1632721980.5636759, 54.61, 53.94, 54.5
1632721981.4084318, 54.72, 54.05, 54.5
1632721982.2531013, 54.72, 53.94, 54.5
1632721983.0976665, 54.72, 53.94, 54.5
1632721983.9424074, 54.61, 54.05, 54.5
1632721984.7869835, 54.72, 54.05, 54.5
1632721985.6317174, 54.72, 53.94, 54.39
1632721986.4761517, 54.72, 53.94, 54.5
1632721987.3206286, 54.72, 53.94, 54.5
1632721988.165361, 54.72, 53.94, 54.5
1632721989.0099049, 54.72, 53.94, 54.39
1632721989.854613, 54.72, 54.05, 54.5
1632721990.6993885, 54.72, 53.94, 54.5
1632721991.5439973, 54.61, 53.94, 54.5
1632721992.3885946, 54.72, 53.94, 54.5
1632721993.2333946, 54.72, 53.94, 54.5
1632721994.077842, 54.84, 54.05, 54.39
1632721994.9226255, 54.72, 53.94, 54.5
1632721995.7672749, 54.72, 53.94, 54.5
1632721996.6119545, 54.84, 53.94, 54.5
1632721997.456736, 54.72, 53.94, 54.5
1632721998.3013344, 54.84, 53.94, 54.5
1632721999.145992, 54.72, 54.05, 54.5
1632721999.990613, 54.72, 53.94, 54.5
1632722000.8349938, 54.72, 54.05, 54.5
1632722001.679619, 54.72, 53.94, 54.5
1632722002.5242963, 54.72, 54.05, 54.5
1632722003.3691976, 54.72, 54.05, 54.5
1632722004.2138805, 54.72, 54.05, 54.5
1632722005.0584712, 54.72, 53.94, 54.5
1632722005.9031603, 54.72, 54.05, 54.5
1632722006.7477868, 54.72, 53.94, 54.5
1632722007.592351, 54.72, 54.05, 54.5
1632722008.4371653, 54.84, 53.94, 54.5
1632722009.2819223, 54.72, 53.94, 54.5
1632722010.1263556, 54.72, 53.94, 54.5
1632722010.9711003, 54.72, 53.94, 54.5
1632722011.8157368, 54.72, 53.94, 54.5
1632722012.6606205, 54.72, 53.94, 54.5
1632722013.50497, 54.72, 53.94, 54.5
1632722014.3495789, 54.72, 53.94, 54.5
1632722015.1942332, 54.72, 53.94, 54.5
1632722016.039091, 54.84, 53.94, 54.5
1632722016.88389, 54.84, 53.94, 54.5
1632722017.728562, 54.72, 54.05, 54.5
1632722018.573154, 54.84, 54.05, 54.5
1632722019.417799, 54.72, 53.94, 54.5
1632722020.262429, 54.72, 54.05, 54.39
1632722021.1070826, 54.72, 53.94, 54.5
1632722021.9523273, 54.72, 53.94, 54.39
1632722022.7965264, 54.72, 53.94, 54.5
1632722023.641095, 54.72, 53.94, 54.5
1632722024.4857228, 54.72, 54.05, 54.39
1632722025.3303266, 54.72, 54.05, 54.39
1632722026.1747208, 54.84, 53.94, 54.39
1632722027.0193768, 54.72, 54.05, 54.5
1632722027.8640456, 54.84, 53.94, 54.5
1632722028.7089934, 54.84, 54.05, 54.39
1632722029.5535207, 54.72, 53.94, 54.39
1632722030.3982816, 54.84, 54.05, 54.39
1632722031.2429855, 54.84, 53.94, 54.39
1632722032.0875938, 54.84, 54.05, 54.39
1632722032.9324543, 54.84, 54.05, 54.39
1632722033.777076, 54.84, 53.94, 54.39
1632722034.6217403, 54.84, 53.94, 54.39
1632722035.466279, 54.84, 53.94, 54.5
1632722036.310957, 54.84, 53.94, 54.5
1632722037.1555743, 54.84, 54.05, 54.39
1632722038.000201, 54.84, 54.05, 54.5
1632722038.844584, 54.84, 54.05, 54.39
1632722039.6892989, 54.72, 53.94, 54.5
1632722040.5338545, 54.84, 53.94, 54.5
1632722041.3787975, 54.84, 53.94, 54.5
1632722042.2234628, 54.84, 53.94, 54.39
1632722043.0680597, 54.84, 54.05, 54.5
1632722043.9128172, 54.84, 53.94, 54.39
1632722044.7573915, 54.84, 54.05, 54.39
1632722045.6022139, 54.84, 53.94, 54.5
1632722046.4466505, 54.84, 53.94, 54.39
1632722047.291255, 54.84, 53.94, 54.39
1632722048.1359394, 54.84, 53.94, 54.39
1632722048.9805048, 54.72, 53.94, 54.39
1632722049.825051, 54.84, 53.94, 54.39
1632722050.6697273, 54.84, 53.94, 54.39
1632722051.5141387, 54.84, 53.94, 54.39
1632722052.3587024, 54.84, 53.94, 54.39
1632722053.203413, 54.84, 53.94, 54.39
1632722054.0483437, 54.84, 53.94, 54.39
1632722054.8929825, 54.84, 53.94, 54.39
1632722055.7376235, 54.72, 53.94, 54.39
1632722056.5822513, 54.84, 53.94, 54.39
1632722057.4269345, 54.84, 53.94, 54.39
1632722058.2716806, 54.84, 53.94, 54.39
1632722059.1160426, 54.84, 54.05, 54.39
1632722059.9607677, 54.84, 53.94, 54.39
1632722060.805487, 54.84, 53.94, 54.39
1632722061.6499994, 54.84, 53.94, 54.39
1632722062.4949036, 54.84, 53.94, 54.39
1632722063.3395834, 54.84, 53.94, 54.39
1632722064.1838868, 54.84, 53.94, 54.39
1632722065.028515, 54.72, 53.94, 54.39
1632722065.873117, 54.84, 53.94, 54.39
1632722066.717956, 54.84, 53.94, 54.39
1632722067.562843, 54.84, 53.94, 54.39
1632722068.4073877, 54.84, 53.94, 54.39
1632722069.2520173, 54.84, 53.94, 54.39
1632722070.0966454, 54.84, 53.94, 54.39
1632722070.9412494, 54.84, 53.94, 54.39
1632722071.7860441, 54.84, 53.94, 54.39
1632722072.6305554, 54.84, 53.94, 54.39
1632722073.4752388, 54.84, 53.94, 54.39
1632722074.319833, 54.84, 53.94, 54.39
1632722075.164396, 54.84, 53.94, 54.39
1632722076.0091197, 54.84, 53.94, 54.39
1632722076.853497, 54.84, 53.94, 54.39
1632722077.6981409, 54.84, 53.94, 54.39
1632722078.5428224, 54.84, 53.94, 54.39
1632722079.38739, 54.84, 53.94, 54.39
1632722080.2322698, 54.84, 53.94, 54.5
1632722081.0767689, 54.84, 53.94, 54.39
1632722081.921539, 54.84, 53.94, 54.5
1632722082.7662196, 54.84, 53.94, 54.39
1632722083.610751, 54.84, 53.94, 54.5
1632722084.4555304, 54.84, 53.82, 54.5
1632722085.3001285, 54.84, 53.94, 54.39
1632722086.144698, 54.84, 53.94, 54.5
1632722086.9893117, 54.84, 53.94, 54.5
1632722087.8340976, 54.84, 53.94, 54.5
1632722088.678553, 54.84, 53.94, 54.5
1632722089.5234234, 54.84, 53.94, 54.5
1632722090.3677924, 54.84, 53.94, 54.5
1632722091.2124305, 54.84, 53.94, 54.5
1632722092.0570376, 54.84, 53.94, 54.5
1632722092.9020877, 54.72, 53.94, 54.5
1632722093.7465668, 54.84, 53.94, 54.5
1632722094.5912511, 54.84, 53.82, 54.39
1632722095.4358513, 54.84, 53.82, 54.5
1632722096.2804809, 54.84, 53.94, 54.39
1632722097.1250827, 54.84, 53.82, 54.5
1632722097.9697738, 54.84, 53.94, 54.5
1632722098.8144581, 54.84, 53.94, 54.5
1632722099.6591299, 54.84, 53.94, 54.5
1632722100.5037448, 54.84, 53.94, 54.5
1632722101.348303, 54.84, 53.82, 54.5
1632722102.1930587, 54.84, 53.94, 54.5
1632722103.0374613, 54.84, 53.94, 54.5
1632722103.8820455, 54.84, 53.94, 54.5
1632722104.7268362, 54.84, 53.94, 54.5
1632722105.5717108, 54.84, 53.94, 54.5
1632722106.4162416, 54.84, 53.82, 54.5
1632722107.2608526, 54.84, 53.94, 54.5
1632722108.1055822, 54.84, 53.82, 54.5
1632722108.9501424, 54.84, 53.94, 54.5
1632722109.794708, 54.84, 53.94, 54.5
1632722110.6393223, 54.84, 53.94, 54.5
1632722111.4838512, 54.84, 53.94, 54.5
1632722112.3285148, 54.84, 53.94, 54.5
1632722113.1731424, 54.84, 53.94, 54.5
1632722114.0178342, 54.84, 53.94, 54.5
1632722114.862439, 54.84, 53.94, 54.5
1632722115.706872, 54.84, 53.94, 54.5
1632722116.5515172, 54.95, 53.94, 54.5
1632722117.3961158, 54.84, 53.94, 54.5
1632722118.2411792, 54.84, 53.94, 54.5
1632722119.0862246, 54.84, 53.94, 54.5
1632722119.9304247, 54.84, 53.94, 54.5
1632722120.7750757, 54.84, 53.94, 54.5
1632722121.6196444, 54.84, 53.94, 54.5
1632722122.4642324, 54.84, 53.94, 54.5
1632722123.308941, 54.84, 53.94, 54.5
1632722124.1535316, 54.84, 53.94, 54.5
1632722124.9981964, 54.84, 53.94, 54.5
1632722125.842726, 54.95, 53.94, 54.5
1632722126.6875274, 54.84, 53.94, 54.5
1632722127.5322044, 54.84, 53.94, 54.5
1632722128.376603, 54.84, 53.94, 54.5
1632722129.2211275, 54.84, 53.94, 54.5
1632722130.065741, 54.84, 53.94, 54.5
1632722130.910697, 54.95, 53.94, 54.5
1632722131.7553513, 54.95, 53.94, 54.5
1632722132.599978, 54.84, 53.94, 54.5
1632722133.4446206, 54.84, 53.94, 54.5
1632722134.2893252, 54.95, 53.94, 54.5
1632722135.1340046, 54.84, 53.94, 54.5
1632722135.9785895, 54.95, 53.94, 54.5
1632722136.8232834, 54.95, 53.94, 54.5
1632722137.6681175, 54.95, 53.94, 54.5
1632722138.5126545, 54.95, 53.94, 54.5
1632722139.3571923, 54.95, 53.82, 54.5
